,CUSIP,Issuer Name,State Code,U.S. County Of Issuance,Mod Dur (Mid),Iss Spd Wst,Issue Date,Bond Purpose,Cpn,Maturity,Mty Size,Yield at Issue,Spread to AAA BVAL (%),YTW Sprd to Mty at Iss,Tax Prov,MSRB Volume,matches,USPS,NAME,INTPTLAT,INTPTLONG                                                                                                               
774,349316MA4,City of Fort Wayne IN Waterworks Utility Revenue,IN,"Allen, IN",4.828897699,55.37833699,6/19/2019,WATER UTILITY IMPS.,4,12/1/2027,525000,2.1,#N/A Authorization,55.37833699,FED & ST TAX-EXEMPT,,,IN,Allen County,41.091909,-85.071791
775,349515A48,City of Fort Worth TX Water & Sewer System Revenue,TX,"Tarrant, TX",0.554346527,7.42569863,6/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/15/2023,1750000,1.44,#N/A Authorization,7.42569863,FED TAX-EXEMPT,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
776,349515A55,City of Fort Worth TX Water & Sewer System Revenue,TX,"Tarrant, TX",1.487232883,8.70469863,6/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/15/2024,1840000,1.47,#N/A Authorization,8.70469863,FED TAX-EXEMPT,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
777,349515A71,City of Fort Worth TX Water & Sewer System Revenue,TX,"Tarrant, TX",3.231218735,14.41252055,6/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/15/2026,2035000,1.59,#N/A Authorization,14.41252055,FED TAX-EXEMPT,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
778,349515A89,City of Fort Worth TX Water & Sewer System Revenue,TX,"Tarrant, TX",4.048987802,15.87760548,6/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/15/2027,2140000,1.65,#N/A Authorization,15.87760548,FED TAX-EXEMPT,10000,Tarrant County,TX,Tarrant County,32.772119,-97.291224
779,349515A97,City of Fort Worth TX Water & Sewer System Revenue,TX,"Tarrant, TX",4.833215642,18.52745479,6/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/15/2028,2250000,1.73,#N/A Authorization,18.52745479,FED TAX-EXEMPT,20000,Tarrant County,TX,Tarrant County,32.772119,-97.291224
780,13063DKN7,State of California,CA,"Sacramento, CA",1.627334358,5.098194521,3/14/2019,WATER UTILITY IMPS.,4,4/1/2024,21495000,1.76,#N/A Authorization,5.098194521,FED & ST TAX-EXEMPT,30000,Sacramento County,CA,Sacramento County,38.450136,-121.344329
781,13063DKP2,State of California,CA,"Sacramento, CA",2.536332978,11.98482192,3/14/2019,WATER UTILITY IMPS.,4,4/1/2025,10525000,1.89,#N/A Authorization,11.98482192,FED & ST TAX-EXEMPT,50000,Sacramento County,CA,Sacramento County,38.450136,-121.344329
782,13179PAD4,Camarillo Public Finance Authority,CA,"Ventura, CA",0.846312754,-11.50714521,8/27/2019,WATER UTILITY IMPS.,5,6/1/2023,435000,0.9,#N/A Authorization,-11.50714521,FED & ST TAX-EXEMPT,,Ventura County,CA,Ventura County,34.358748,-119.133145
783,13179PAE2,Camarillo Public Finance Authority,CA,"Ventura, CA",1.779367814,-12.65761644,8/27/2019,WATER UTILITY IMPS.,5,6/1/2024,455000,0.91,#N/A Authorization,-12.65761644,FED & ST TAX-EXEMPT,50000,Ventura County,CA,Ventura County,34.358748,-119.133145
784,13179PAF9,Camarillo Public Finance Authority,CA,"Ventura, CA",2.670906678,-8.787991781,8/27/2019,WATER UTILITY IMPS.,5,6/1/2025,475000,1,#N/A Authorization,-8.787991781,FED & ST TAX-EXEMPT,,Ventura County,CA,Ventura County,34.358748,-119.133145
785,13179PAG7,Camarillo Public Finance Authority,CA,"Ventura, CA",3.5253936,-5.257643836,8/27/2019,WATER UTILITY IMPS.,5,6/1/2026,500000,1.1,#N/A Authorization,-5.257643836,FED & ST TAX-EXEMPT,100000,Ventura County,CA,Ventura County,34.358748,-119.133145
786,13179PAH5,Camarillo Public Finance Authority,CA,"Ventura, CA",4.344879972,-7.025819178,8/27/2019,WATER UTILITY IMPS.,5,6/1/2027,525000,1.15,#N/A Authorization,-7.025819178,FED & ST TAX-EXEMPT,150000,Ventura County,CA,Ventura County,34.358748,-119.133145
787,131879GN2,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",0.362496191,15.91096438,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2022,560000,1.81,#N/A Authorization,15.91096438,FED TAX-EXEMPT,150000,,WA,Clark County,45.77173,-122.485953
788,131879GP7,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",1.317059426,17.71014795,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2023,590000,1.87,#N/A Authorization,17.71014795,FED TAX-EXEMPT,,,WA,Clark County,45.77173,-122.485953
789,131879GQ5,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",2.227446315,23.10327945,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2024,620000,1.98,#N/A Authorization,23.10327945,FED TAX-EXEMPT,,,WA,Clark County,45.77173,-122.485953
790,131879GR3,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",3.097789853,28.83408219,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2025,650000,2.11,#N/A Authorization,28.83408219,FED TAX-EXEMPT,,,WA,Clark County,45.77173,-122.485953
791,131879GS1,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",3.931388154,26.65862192,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2026,685000,2.18,#N/A Authorization,26.65862192,FED TAX-EXEMPT,30000,,WA,Clark County,45.77173,-122.485953
792,131879GT9,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",4.730047331,27.95471233,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2027,720000,2.29,#N/A Authorization,27.95471233,FED TAX-EXEMPT,,,WA,Clark County,45.77173,-122.485953
793,131879GU6,City of Camas WA Water & Sewer Revenue,WA,"Clark, WA",5.49508895,27.97813151,3/20/2019,REPAYMENT OF BANK LOAN SEWER IMPS. WATER UTILITY IMPS.,5,12/1/2028,755000,2.39,#N/A Authorization,27.97813151,FED TAX-EXEMPT,,,WA,Clark County,45.77173,-122.485953
794,27627MQH3,Eastern Municipal Water District,CA,"Riverside, CA",0.113728567,41.88020548,3/21/2019,HOUSING WATER UTILITY IMPS. SEWER IMPS.,2,9/1/2022,45000,2.06,#N/A Authorization,41.88020548,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
795,27627MQJ9,Eastern Municipal Water District,CA,"Riverside, CA",1.081710027,53.93211507,3/21/2019,HOUSING WATER UTILITY IMPS. SEWER IMPS.,3,9/1/2023,45000,2.22,#N/A Authorization,53.93211507,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
796,27627MQK6,Eastern Municipal Water District,CA,"Riverside, CA",2.019754363,57.68678356,3/21/2019,HOUSING WATER UTILITY IMPS. SEWER IMPS.,3,9/1/2024,50000,2.31,#N/A Authorization,57.68678356,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
797,27627MQL4,Eastern Municipal Water District,CA,"Riverside, CA",2.929854524,67.82191507,3/21/2019,HOUSING WATER UTILITY IMPS. SEWER IMPS.,3,9/1/2025,50000,2.48,#N/A Authorization,67.82191507,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
798,27627MRG4,Eastern Municipal Water District,CA,"Riverside, CA",0.113679158,46.75295342,4/17/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2022,170000,2.02,#N/A Authorization,46.75295342,FED & ST TAX-EXEMPT,20000,Riverside County,CA,Riverside County,33.729828,-116.002239
799,27627MRH2,Eastern Municipal Water District,CA,"Riverside, CA",1.072752661,62.02459178,4/17/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,4,9/1/2023,175000,2.21,#N/A Authorization,62.02459178,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
800,27627MRJ8,Eastern Municipal Water District,CA,"Riverside, CA",1.973219934,67.37949863,4/17/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,5,9/1/2024,180000,2.31,#N/A Authorization,67.37949863,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
801,27627MRK5,Eastern Municipal Water District,CA,"Riverside, CA",2.837799609,72.48765205,4/17/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,5,9/1/2025,190000,2.41,#N/A Authorization,72.48765205,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
802,27627MSH1,Eastern Municipal Water District,CA,"Riverside, CA",0.113734686,29.83769315,11/14/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2022,30000,1.47,#N/A Authorization,29.83769315,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
803,27627MSJ7,Eastern Municipal Water District,CA,"Riverside, CA",1.074915083,44.52185753,11/14/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2023,35000,1.64,#N/A Authorization,44.52185753,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
804,27627MSK4,Eastern Municipal Water District,CA,"Riverside, CA",1.998233036,52.11739726,11/14/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2024,35000,1.73,#N/A Authorization,52.11739726,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
805,27627MSL2,Eastern Municipal Water District,CA,"Riverside, CA",2.88685803,59.15299178,11/14/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2025,35000,1.84,#N/A Authorization,59.15299178,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
806,27627MSM0,Eastern Municipal Water District,CA,"Riverside, CA",3.743203909,63.36656986,11/14/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2026,35000,1.95,#N/A Authorization,63.36656986,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
807,27627MTF4,Eastern Municipal Water District,CA,"Riverside, CA",0.113679158,29.30139726,11/21/2019,WATER UTILITY IMPS. SEWER IMPS.,3,9/1/2022,70000,1.47,#N/A Authorization,29.30139726,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
808,27627MTG2,Eastern Municipal Water District,CA,"Riverside, CA",1.072752661,42.93812877,11/21/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2023,75000,1.63,#N/A Authorization,42.93812877,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
809,27627MTH0,Eastern Municipal Water District,CA,"Riverside, CA",1.993831655,51.49286027,11/21/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2024,80000,1.73,#N/A Authorization,51.49286027,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
810,27627MTJ6,Eastern Municipal Water District,CA,"Riverside, CA",2.878393795,57.51611507,11/21/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2025,85000,1.83,#N/A Authorization,57.51611507,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
811,27627MTK3,Eastern Municipal Water District,CA,"Riverside, CA",3.72950152,62.72703836,11/21/2019,WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2026,85000,1.95,#N/A Authorization,62.72703836,FED & ST TAX-EXEMPT,,Riverside County,CA,Riverside County,33.729828,-116.002239
812,278444HR8,City of Eau Claire WI,WI,"Eau Claire, WI",0.683074292,11.23725479,8/28/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,4/1/2023,400000,1.06,#N/A Authorization,11.23725479,FED TAX-EXEMPT/ST TAXABLE,,Eau Claire County,WI,Eau Claire County,44.726355,-91.286414
813,278444HS6,City of Eau Claire WI,WI,"Eau Claire, WI",1.62604227,11.50421151,8/28/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,4/1/2024,420000,1.08,#N/A Authorization,11.50421151,FED TAX-EXEMPT/ST TAXABLE,,Eau Claire County,WI,Eau Claire County,44.726355,-91.286414
814,278444HT4,City of Eau Claire WI,WI,"Eau Claire, WI",2.533704775,13.22148055,8/28/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,4/1/2025,435000,1.14,#N/A Authorization,13.22148055,FED TAX-EXEMPT/ST TAXABLE,,Eau Claire County,WI,Eau Claire County,44.726355,-91.286414
815,278444HU1,City of Eau Claire WI,WI,"Eau Claire, WI",3.408167141,16.26430411,8/28/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,4/1/2026,455000,1.23,#N/A Authorization,16.26430411,FED TAX-EXEMPT/ST TAXABLE,,Eau Claire County,WI,Eau Claire County,44.726355,-91.286414
816,278444HV9,City of Eau Claire WI,WI,"Eau Claire, WI",4.249630291,18.83969589,8/28/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,4/1/2027,475000,1.32,#N/A Authorization,18.83969589,FED TAX-EXEMPT/ST TAXABLE,,Eau Claire County,WI,Eau Claire County,44.726355,-91.286414
817,163222FL1,Chelford One Municipal Utility District,TX,"Harris, TX",1.291718944,39.19046575,6/1/2019,WATER UTILITY IMPS.,2,11/15/2023,75000,1.9,#N/A Authorization,39.19046575,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
818,163303WA4,City of Chelsea MA,MA,"Suffolk, MA",3.232909678,-1.23259726,3/28/2019,SEWER IMPS. WATER UTILITY IMPS. PUBLIC IMPS.,5,2/15/2026,280000,1.77,#N/A Authorization,-1.23259726,FED BQ/ST TAX-EXEMPT,,Suffolk County,MA,Suffolk County,42.338551,-71.018253
819,299488EN2,Evansville Waterworks District,IN,"Vanderburgh, IN",0.444789536,29.75954795,5/2/2019,WATER UTILITY IMPS.,2,1/1/2023,1550000,1.88,#N/A Authorization,29.75954795,FED & ST TAX-EXEMPT,225000,Vanderburgh County,IN,Vanderburgh County,38.02007,-87.586166
820,299488EP7,Evansville Waterworks District,IN,"Vanderburgh, IN",1.419250421,31.21170959,5/2/2019,WATER UTILITY IMPS.,2,1/1/2024,1595000,1.94,#N/A Authorization,31.21170959,FED & ST TAX-EXEMPT,,Vanderburgh County,IN,Vanderburgh County,38.02007,-87.586166
821,299488ER3,Evansville Waterworks District,IN,"Vanderburgh, IN",3.259250825,42.43861644,5/2/2019,WATER UTILITY IMPS.,3,1/1/2026,1690000,2.15,#N/A Authorization,42.43861644,FED & ST TAX-EXEMPT,150000,Vanderburgh County,IN,Vanderburgh County,38.02007,-87.586166
822,299488ES1,Evansville Waterworks District,IN,"Vanderburgh, IN",4.146639164,46.6462274,5/2/2019,WATER UTILITY IMPS.,3,1/1/2027,1745000,2.25,#N/A Authorization,46.6462274,FED & ST TAX-EXEMPT,,Vanderburgh County,IN,Vanderburgh County,38.02007,-87.586166
823,299657DH6,City of Evansville WI Water & Electric System Revenue,WI,"Rock, WI",0.766633219,52.95775342,6/6/2019,WATER UTILITY IMPS. ELEC. LT. & PWR. IMPTS. CURRENT REFUNDING,3,5/1/2023,145000,2.05,#N/A Authorization,52.95775342,FED BQ/ST TAXABLE,,,WI,Rock County,42.66988,-89.075284
824,299657DK9,City of Evansville WI Water & Electric System Revenue,WI,"Rock, WI",2.642041666,64.08145205,6/6/2019,WATER UTILITY IMPS. ELEC. LT. & PWR. IMPTS. CURRENT REFUNDING,3,5/1/2025,150000,2.2,#N/A Authorization,64.08145205,FED BQ/ST TAXABLE,,,WI,Rock County,42.66988,-89.075284
825,300463JL1,Evesham Municipal Utilities Authority/The,NJ,"Burlington, NJ",1.859783582,13.76791781,10/30/2019,WATER UTILITY IMPS.,5,7/1/2024,345000,1.31,#N/A Authorization,13.76791781,FED & ST TAX-EXEMPT,,Burlington County,NJ,Burlington County,39.875786,-74.663006
826,300463JQ0,Evesham Municipal Utilities Authority/The,NJ,"Burlington, NJ",5.199017465,38.73687397,10/30/2019,WATER UTILITY IMPS.,5,7/1/2028,420000,1.74,#N/A Authorization,38.73687397,FED & ST TAX-EXEMPT,,Burlington County,NJ,Burlington County,39.875786,-74.663006
827,300767JA9,City of Excelsior MN,MN,"Hennepin, MN",3.191083491,15.21874027,9/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,2/1/2026,245000,1.16,#N/A Authorization,15.21874027,FED BQ/ST TAX-EXEMPT,,Hennepin County,MN,Hennepin County,45.006121,-93.475228
828,248379XP9,City of Denison TX,TX,"Grayson, TX",0.554271364,15.25263836,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PROPERTY ACQUISITION,5,2/15/2023,190000,1.68,#N/A Authorization,15.25263836,FED TAX-EXEMPT,,Grayson County,TX,Grayson County,33.624524,-96.675693
829,248379XS3,City of Denison TX,TX,"Grayson, TX",3.230290364,22.7119863,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PROPERTY ACQUISITION,5,2/15/2026,225000,1.89,#N/A Authorization,22.7119863,FED TAX-EXEMPT,,Grayson County,TX,Grayson County,33.624524,-96.675693
830,24879TRJ5,Elm Ridge Water Control & Improvement District of Denton County,TX,"Denton, TX",1.08416183,55.86974795,12/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2023,300000,1.67,#N/A Authorization,55.86974795,FED TAX-EXEMPT,,Denton County,TX,Denton County,33.205132,-97.12114
831,24879TRL0,Elm Ridge Water Control & Improvement District of Denton County,TX,"Denton, TX",2.9381955,63.80822466,12/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2025,300000,1.84,#N/A Authorization,63.80822466,FED TAX-EXEMPT,,Denton County,TX,Denton County,33.205132,-97.12114
832,151717PX7,City of Center TX,TX,"Shelby, TX",1.024998109,26.54653425,6/15/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,5,8/15/2023,195000,1.63,#N/A Authorization,26.54653425,FED BQ,,Shelby County,TX,Shelby County,31.790139,-94.142579
833,151717QA6,City of Center TX,TX,"Shelby, TX",3.704321041,29.6937863,6/15/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,4,8/15/2026,220000,1.75,#N/A Authorization,29.6937863,FED BQ,110000,Shelby County,TX,Shelby County,31.790139,-94.142579
834,151717QC2,City of Center TX,TX,"Shelby, TX",5.328462787,44.49432877,6/15/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,4,8/15/2028,235000,2,#N/A Authorization,44.49432877,FED BQ,,Shelby County,TX,Shelby County,31.790139,-94.142579
835,240297LR0,Village of DeForest WI,WI,"Dane, WI",2.614774284,36.58347945,5/1/2019,PUBLIC IMPS. SEWER IMPS. WATER UTILITY IMPS.,4,5/1/2025,570000,2.05,#N/A Authorization,36.58347945,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
836,240297LS8,Village of DeForest WI,WI,"Dane, WI",3.545158952,37.43466575,5/1/2019,PUBLIC IMPS. SEWER IMPS. WATER UTILITY IMPS.,3,5/1/2026,595000,2.12,#N/A Authorization,37.43466575,FED BQ/ST TAXABLE,75000,,WI,Dane County,43.067468,-89.417852
837,240297LT6,Village of DeForest WI,WI,"Dane, WI",4.417489879,41.70973973,5/1/2019,PUBLIC IMPS. SEWER IMPS. WATER UTILITY IMPS.,3,5/1/2027,600000,2.22,#N/A Authorization,41.70973973,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
838,240313ET9,Village of DeForest WI Water & Sewer System Revenue,WI,"Dane, WI",0.765245937,40.72427123,5/1/2019,WATER UTILITY IMPS. SEWER IMPS.,4,5/1/2023,110000,2,#N/A Authorization,40.72427123,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
839,240313EV4,Village of DeForest WI Water & Sewer System Revenue,WI,"Dane, WI",2.614083917,48.58347945,5/1/2019,WATER UTILITY IMPS. SEWER IMPS.,4,5/1/2025,110000,2.17,#N/A Authorization,48.58347945,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
840,240313EW2,Village of DeForest WI Water & Sewer System Revenue,WI,"Dane, WI",3.487776049,50.43466575,5/1/2019,WATER UTILITY IMPS. SEWER IMPS.,4,5/1/2026,110000,2.25,#N/A Authorization,50.43466575,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
841,260655PC3,Dowdell Public Utility District/TX,TX,"Harris, TX",1.074261625,38.79743014,11/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,4,9/1/2023,50000,1.55,#N/A Authorization,38.79743014,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
842,260655PE9,Dowdell Public Utility District/TX,TX,"Harris, TX",2.885469704,45.09366849,11/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,4,9/1/2025,50000,1.65,#N/A Authorization,45.09366849,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
843,26362RAD9,Dublin Community Facilities District No 2015-1,CA,"Alameda, CA",1.073144403,79.3092,7/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2023,200000,2.1,#N/A Authorization,79.3092,FED & ST TAX-EXEMPT,,Alameda County,CA,Alameda County,37.647139,-121.912488
844,26362RAF4,Dublin Community Facilities District No 2015-1,CA,"Alameda, CA",2.840935902,89.89690685,7/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,9/1/2025,305000,2.27,#N/A Authorization,89.89690685,FED & ST TAX-EXEMPT,,Alameda County,CA,Alameda County,37.647139,-121.912488
845,2441096B5,City of Deer Park TX,TX,"Harris, TX",0.636686946,21.32714521,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,3/15/2023,155000,1.35,#N/A Authorization,21.32714521,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
846,2441096C3,City of Deer Park TX,TX,"Harris, TX",1.568998881,26.69666575,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,3/15/2024,160000,1.42,#N/A Authorization,26.69666575,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
847,2.44E+15,City of Deer Park TX,TX,"Harris, TX",3.31184935,32.82749589,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,3/15/2026,180000,1.57,#N/A Authorization,32.82749589,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
848,2441096F6,City of Deer Park TX,TX,"Harris, TX",4.128233189,33.04701644,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,3/15/2027,190000,1.64,#N/A Authorization,33.04701644,FED BQ,75000,Harris County,TX,Harris County,29.857273,-95.393037
849,2441096H2,City of Deer Park TX,TX,"Harris, TX",5.657578573,37.40291781,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,3/15/2029,210000,1.81,#N/A Authorization,37.40291781,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
850,314766DQ6,City of Fergus Falls MN,MN,"Otter Tail, MN",0.51520863,24.80190411,8/15/2019,PUBLIC IMPS. WATER UTILITY IMPS.,5,2/1/2023,160000,1.43,#N/A Authorization,24.80190411,FED BQ/ST TAX-EXEMPT,,Otter Tail County,MN,Otter Tail County,46.405727,-95.714581
851,314766DS2,City of Fergus Falls MN,MN,"Otter Tail, MN",2.337341395,26.51843288,8/15/2019,PUBLIC IMPS. WATER UTILITY IMPS.,5,2/1/2025,180000,1.52,#N/A Authorization,26.51843288,FED BQ/ST TAX-EXEMPT,,Otter Tail County,MN,Otter Tail County,46.405727,-95.714581
852,314766DU7,City of Fergus Falls MN,MN,"Otter Tail, MN",4.00685018,27.11686849,8/15/2019,PUBLIC IMPS. WATER UTILITY IMPS.,5,2/1/2027,190000,1.65,#N/A Authorization,27.11686849,FED BQ/ST TAX-EXEMPT,,Otter Tail County,MN,Otter Tail County,46.405727,-95.714581
853,08856AAD7,Bexar County Water Control & Improvement District No 10,TX,"Bexar, TX",0.600379671,37.8829589,2/15/2019,WATER UTILITY IMPS. SEWER IMPS.,4,3/1/2023,145000,2.02,#N/A Authorization,37.8829589,FED BQ,,,TX,Bexar County,29.448671,-98.520147
854,08856AAE5,Bexar County Water Control & Improvement District No 10,TX,"Bexar, TX",1.543026181,46.74017808,2/15/2019,WATER UTILITY IMPS. SEWER IMPS.,4,3/1/2024,150000,2.15,#N/A Authorization,46.74017808,FED BQ,,,TX,Bexar County,29.448671,-98.520147
